experiment_label,experiment_id,model,feature_set,region_display,period,support,positives,precision,recall,f1,f1_error,average_precision,average_precision_error,delta_f1_vs_full,delta_average_precision_vs_full,threshold
CatBoost no seasonality,ablation_no_seasonality,CatBoost,full minus month/day-of-year features,Global,2021-2025,321173,49514,0.3830317446832611,0.8195257906854627,0.5220613304342792,0.005890955496997528,0.5481389991511768,0.0004010468833375859,0.0037303960402265135,-0.0018600885886468355,0.48811979238586695
CatBoost no seasonality,ablation_no_seasonality,CatBoost,full minus month/day-of-year features,Eastern Siberia,2021-2025,128260,31267,0.43762303712859957,0.9171650622061599,0.5925244844828299,0.0004241558701248029,0.6325588974970184,0.0004564231150214831,0.00041834375411597957,-0.0023547227445521735,0.48811979238586695
CatBoost no seasonality,ablation_no_seasonality,CatBoost,full minus month/day-of-year features,Far East,2021-2025,10457,1230,0.3068264342774147,0.6869918699186992,0.4241967871485944,0.0020968023590406753,0.3544115727092763,0.002447712875823181,-0.0035381045138638267,-0.005402454359685838,0.48811979238586695
CatBoost no seasonality,ablation_no_seasonality,CatBoost,full minus month/day-of-year features,Central Asia,2021-2025,45961,2503,0.13135488137554766,0.6348381941669996,0.21767123287671233,0.000819020548765008,0.15777984040198767,0.0004089806695964924,0.0019033596238358652,-0.0010454840218626082,0.48811979238586695
CatBoost no seasonality,ablation_no_seasonality,CatBoost,full minus month/day-of-year features,Europe,2021-2025,52062,2848,0.22045028142589118,0.3300561797752809,0.2643419572553431,0.0023504160048624452,0.1987375467299493,0.001200100915516449,0.013030305518379526,0.006201342814868449,0.48811979238586695
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2021,87238,24772,0.42297839260790443,0.9664540610366543,0.5884261364334608,0.0002907929132474008,0.6138688516148798,0.0024858215913920166,0.07000888337182354,0.054037499553795665,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2021,44639,19789,0.5284828887092428,0.9910556369700338,0.6893618517021389,0.00015561651392866595,0.6617532280179751,0.005440053286555871,0.04144948971062956,0.059681653191973605,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2021,2141,270,0.23696145124716553,0.774074074074074,0.3628472222222222,0.02484387853261748,0.3292320890446032,0.02558295161701291,0.10284456630421196,0.1000522849462041,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2021,10197,903,0.1351564969965223,0.946843853820598,0.2365472402821967,0.002322754633907551,0.13985776964752122,0.0007486942289851872,0.03934622659692916,0.06585586155119896,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2021,11926,847,0.18311466058185966,0.7579693034238488,0.2949689869055824,0.0009633668848005679,0.19919641509679453,7.362689613819858e-05,0.04182934989275444,0.06505189550675627,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2022,58312,4923,0.16826981614513575,0.842169408897014,0.28049523036330426,0.002666233347143257,0.20801240395699308,0.008445587330260797,0.0546931754337972,0.04903398106725668,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2022,18946,1456,0.14101094319958313,0.9292582417582418,0.24486471812505656,0.0012987047063586458,0.14931919390563791,0.0013497954551675978,0.02756153112238474,0.07493741557729683,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2022,2076,192,0.19689119170984457,0.7916666666666666,0.3153526970954357,0.004884461302493635,0.24552888206959733,0.006444086001924044,0.04313786894230015,0.047508799380182765,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2022,9862,698,0.10771157631061012,0.8624641833810889,0.1915062828057897,0.004466715339374,0.10810862534807844,0.006015312610324118,0.050691817601265926,0.06332782513497098,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2022,10330,382,0.11652253072371416,0.6701570680628273,0.19852656068243504,0.0006019823429123287,0.1390302061147345,0.003446462601627397,0.008557907982415097,0.013806432165346744,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2023,60888,6898,0.20493533913961468,0.900550884314294,0.33388873958613274,0.0012909564723776353,0.2787210711873046,0.009782566067141235,0.09987933080984462,0.12903233036900186,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2023,18853,1391,0.1119722073757349,0.903666427030913,0.19925497344852183,0.0004491058051369068,0.15351479000031207,0.00015124810008357284,0.07291628037410813,0.17253876060918524,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2023,2267,333,0.2876288659793814,0.8378378378378378,0.42824251726784346,0.011051456176305215,0.3630680054683145,0.007322208285680663,0.0654894017292636,-0.005294383670423841,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2023,9281,411,0.07058823529411765,0.9051094890510949,0.13096285865164584,0.002075490927283081,0.09172343318087901,0.003961003588397186,0.09178435700815843,0.06212081460620118,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2023,10456,494,0.14177101967799643,0.6417004048582996,0.23223443223443224,0.010931994309415162,0.15275695797623484,2.0838410445313112e-05,0.03825085018402441,0.03706117953856766,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2024,65063,9134,0.24882054344580473,0.9123056711188964,0.39100037537537535,0.0011807641351579596,0.401695289284462,0.006010787982332363,0.0780852363060286,0.03380603486646955,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2024,26660,6189,0.30489910434876444,0.9130715786072063,0.45714516846661,0.0007763608674217411,0.4311995417586284,0.0063131313290510594,0.05925883589457548,0.0471166791570824,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2024,2229,298,0.1889400921658986,0.6879194630872483,0.29645697758496026,0.013332022711346892,0.2397577056171402,0.009926039121121066,0.0636176492807114,0.06311768910862989,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2024,9003,187,0.03693599160545645,0.9411764705882353,0.07108239095315025,0.0005412165131664252,0.06625802601875005,0.009152508986364473,0.033900997751168685,0.019638342386808894,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2024,10472,493,0.11951126384116074,0.6348884381338742,0.2011568123393316,0.015788435344195266,0.12012330261313824,0.008470962615185264,0.0305249741226363,0.050935811870249884,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2025,49672,3787,0.15286686103012634,0.8307367309215739,0.25821808183198586,0.0002066268389737538,0.2886533253936324,0.007564941843688312,0.13163248777890335,0.13534507008850477,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2025,19162,2442,0.20984259434856817,0.9062244062244063,0.3407761010163228,0.0026140655840408995,0.431890381148024,0.005549015771585301,0.14685228367088543,0.10324758894784325,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2025,1744,137,0.22784810126582278,0.656934306569343,0.3383458646616541,0.04348775623086856,0.32601999872964155,0.093820986899216,0.05202846688914803,0.08567742778407411,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2025,7618,304,0.061899441340782124,0.9111842105263158,0.11592383343795773,0.0023285454252391174,0.06728074274638113,0.00021332913851298746,0.022965055450931166,0.015575870836173539,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2025,8878,632,0.17371532514779445,0.6044303797468354,0.26986930413281524,0.003455961914114056,0.16932444650511924,0.008286376708176321,0.03155372303406706,0.06487247924932932,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2021-2023,206438,36593,0.3074709552495697,0.9373104145601617,0.46304633973471937,0.005577521799727596,0.5041892033953953,0.0011284111477710998,0.09420235457758858,0.07735449069242673,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2021-2023,82438,22636,0.3835942759489738,0.9817105495670613,0.5516402497300383,0.0016678306976869665,0.5783883300576699,0.006563940832470272,0.07722058409262755,0.09223078952203123,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2021-2023,6484,795,0.24390243902439024,0.8050314465408805,0.37437847323778883,0.0002719131940394054,0.3166564322665809,0.00338790441022834,0.0760508788309075,0.04866022443169199,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2021-2023,29340,2012,0.106430026185627,0.9090457256461233,0.19055060686565609,0.0013358824767317934,0.11128846001123079,0.001466410438945859,0.060419890028753837,0.06796138496307243,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2021-2023,32712,1723,0.1530419448293236,0.7051654091700522,0.25150072448768374,0.003136954232386494,0.16135544924523504,0.0026923435093906024,0.03247872436799121,0.04761480261021797,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Global,2021-2025,321173,49514,0.2764004781973409,0.924546592882821,0.4255726610144281,0.0017507960157566735,0.470805337061619,0.009760934815139417,0.10021906546007758,0.075473573500911,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Eastern Siberia,2021-2025,128260,31267,0.3457723736079346,0.9622285476700675,0.508733661374051,0.0005283341957800521,0.5414709512136593,0.0011621837644654543,0.08420916686289492,0.08873322353880697,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Far East,2021-2025,10457,1230,0.22782651072124757,0.7601626016260162,0.3505811773528309,0.004432956843824264,0.2916176438250258,0.002257798581238047,0.07007750528189965,0.05739147452456467,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Central Asia,2021-2025,45961,2503,0.08635761589403973,0.9117059528565721,0.15777101769911506,0.0008121388406485242,0.09378781399237739,0.003916189968080969,0.06180357480143314,0.06294654238774768,0.4426630744536391
CatBoost no history,ablation_no_history,CatBoost,full minus prior-fire/proximity features,Europe,2021-2025,52062,2848,0.1497217214078545,0.6706460674157303,0.24479333546940082,0.0017164011306999274,0.15236770835840102,0.0005436487818339315,0.0325789273043218,0.05257118118641674,0.4426630744536391
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2021,87238,24772,0.5255427326285207,0.7886323268206039,0.6307530874162564,0.00015673842513764917,0.6197676219262466,0.003484312037066174,0.02768193238902794,0.0481387292424289,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2021,44639,19789,0.5868064952638701,0.876547576936682,0.7029929684492087,0.0024745922726812706,0.6795537669431906,0.0020744826267681746,0.027818372963559823,0.04188111426675811,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2021,2141,270,0.4054669703872437,0.6592592592592592,0.5021156558533145,0.0301259277327117,0.44357095861793744,0.06557556651537198,-0.036423867326880355,-0.014286584627130117,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2021,10197,903,0.19762154599510318,0.6256921373200443,0.3003721424774056,0.00036769864608431204,0.2502726102771252,0.020546107814030334,-0.024478675598279764,-0.04455897907840503,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2021,11926,847,0.2192513368983957,0.1936245572609209,0.20564263322884013,0.004758557886590688,0.1997579994435618,0.0019795765493723478,0.13115570356949668,0.06449031115998902,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2022,58312,4923,0.20301959524574364,0.5135080235628682,0.29099280575539566,0.0005358343892958407,0.22315522071448093,0.003017646720175413,0.04419560004170581,0.03389116430976882,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2022,18946,1456,0.1491530740276035,0.6531593406593407,0.24284984678243104,0.007179807282907698,0.25427820094371417,0.00661013311657918,0.029576402465010254,-0.03002159146077943,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2022,2076,192,0.30670103092783507,0.6197916666666666,0.4103448275862069,0.0410191405312531,0.27389258300159375,0.027680113619419904,-0.05185426154847106,0.01914509844818635,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2022,9862,698,0.15847928235796668,0.5315186246418339,0.24415926291543272,0.0102450434245335,0.1878547167933035,0.01958349464832885,-0.001961162508377079,-0.016418266310254087,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2022,10330,382,0.2149321266968326,0.2486910994764398,0.23058252427184467,0.045551994334273496,0.18299708387908542,0.038938679752360525,-0.023498055606994528,-0.030160445599004188,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2023,60888,6898,0.241467919376857,0.4359234560742244,0.31078497235284996,5.781546008582959e-06,0.32612250132125375,0.007328251892201245,0.1229830980431274,0.0816309002350527,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2023,18853,1391,0.1395925597874225,0.5664989216391085,0.22399090392268334,0.0007987797629787032,0.2628976278097958,0.0010838038246688943,0.04818034989994663,0.0631559227997015,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2023,2267,333,0.3475,0.4174174174174174,0.3792633015006821,0.0032182910621636673,0.29769101397874365,0.006403391741318412,0.11446861749642495,0.06008260781914704,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2023,9281,411,0.12669902912621359,0.635036496350365,0.21125050586806962,0.009474579940873048,0.1782305564601047,0.0059314740569464865,0.011496709791734644,-0.024386308673024493,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2023,10456,494,0.21621621621621623,0.19433198380566802,0.2046908315565032,0.014791806136409102,0.181839184921302,0.0025809134383997625,0.06579445086195346,0.00797895259350051,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2024,65063,9134,0.2998170693244181,0.5203634771184585,0.3804378276703886,0.000291437884519336,0.3465186551466753,0.0035174034942201354,0.08864778401101536,0.08898266900425628,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2024,26660,6189,0.3514998648770381,0.6304734205849087,0.4513591671486408,0.0006126185665814618,0.42309517294313376,0.0016726528578007687,0.06504483721254467,0.05522104797257704,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2024,2229,298,0.3075313807531381,0.49328859060402686,0.3788659793814433,0.016449914954763275,0.2900497299979069,0.015864248853141548,-0.01879135251577163,0.012825664727863173,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2024,9003,187,0.04914004914004914,0.42780748663101603,0.0881542699724518,0.01399055773358935,0.07893738700239393,0.023429707309137546,0.01682911873186714,0.006958981403165018,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2024,10472,493,0.20374220374220375,0.19878296146044624,0.20123203285420946,0.007007210098835112,0.15139071946248595,0.0006200581287736279,0.03044975360775845,0.019668395020902174,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2025,49672,3787,0.21118272369632543,0.6662265645629786,0.32070674971399515,0.003342205956842253,0.3759336005418229,0.008081429104601164,0.06914381989689405,0.04806479494031429,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2025,19162,2442,0.24736101337086558,0.8636363636363636,0.38457330415754926,0.0027636743301493877,0.48093957227701706,0.0030043260980197866,0.10305508052965895,0.05419839781885022,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2025,1744,137,0.3333333333333333,0.7445255474452555,0.4604966139954853,0.05167318785594002,0.35074065406897165,0.07371397013062515,-0.07012228244468316,0.06095677244474401,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2025,7618,304,0.07225258044930176,0.39144736842105265,0.12198872373141978,0.0060746934898019845,0.10571889607426528,0.009429244141483096,0.016900165157469116,-0.022862282491710614,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2025,8878,632,0.27058823529411763,0.254746835443038,0.2624286878565607,0.017879361221025476,0.22123555426019598,0.009175251654443719,0.03899433931032159,0.012961371494252583,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2021-2023,206438,36593,0.4038628821804826,0.68513103599049,0.5081736275096026,0.0030446963997526793,0.507539685684584,0.0002960700610895176,0.04907506680270535,0.07400400840323806,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2021-2023,82438,22636,0.45898367042639665,0.8431259939918714,0.5943908933771431,0.0032332090316457033,0.6008481180379294,0.0012309391413077402,0.03446994044552276,0.06977100154177174,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2021-2023,6484,795,0.3553382233088835,0.5484276729559748,0.43125618199802174,0.004041790364333802,0.32711442797636325,0.007744700893465141,0.019173170070674594,0.03820222872190965,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2021-2023,29340,2012,0.16487603305785123,0.5949304174950298,0.2581967213114754,0.006802000374904588,0.2088021722990649,0.01752035585265378,-0.0072262244170654966,-0.02955232732476168,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2021-2023,32712,1723,0.21725826193390452,0.2060359837492745,0.2114983616324099,0.013669198858415853,0.1850666381453216,6.140832032783565e-05,0.07248108722326504,0.023903613710131416,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Global,2021-2025,321173,49514,0.3598989741649792,0.6532899785919134,0.46411558769513317,0.006106725582755526,0.46262004328022854,0.0007943406710794789,0.0616761387793725,0.08365886728230143,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Eastern Siberia,2021-2025,128260,31267,0.4100117631682133,0.8026353663606998,0.5427629088942958,0.002480789489034651,0.5522077407883019,0.0002797775263136381,0.05017991934265009,0.07799643396416434,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Far East,2021-2025,10457,1230,0.3406265539532571,0.556910569105691,0.4227090404196236,0.0028294493423322636,0.3167259926257294,0.006396776051663269,-0.002050357784893042,0.03228312572386105,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Central Asia,2021-2025,45961,2503,0.13251067869008068,0.5577307231322413,0.21414327350820678,0.0029817952612615425,0.17970846127307485,0.0013889241517775115,0.005431318992341422,-0.022974104892949793,0.5096086910245284
CatBoost no temporal-history/weather lags,ablation_no_temporal_history,CatBoost,full minus lagged meteorology,Europe,2021-2025,52062,2848,0.22656826568265684,0.21558988764044945,0.2209427851745232,0.006934231499607532,0.18531452675349797,0.010274527974296918,0.05642947759919942,0.019624362791319794,0.5096086910245284
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2021,87238,24772,0.5054125251809709,0.9216454061036654,0.6528272213882336,0.0014868079993800177,0.6345824357681418,0.0075954107705709225,0.0056077984170507245,0.0333239154005337,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2021,44639,19789,0.5835806432075586,0.9738238415281217,0.7298100774459866,0.001942306745299285,0.6890772019202458,0.0010742217966647081,0.0010012639667819068,0.0323576792897029,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2021,2141,270,0.3192868719611021,0.7296296296296296,0.44419391206313413,0.011110573998222323,0.4351267635701437,0.04952690284929005,0.021497876463300036,-0.00584238957933636,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2021,10197,903,0.1690881763527054,0.7475083056478405,0.27579162410623087,0.0007497520188665382,0.23273840365710793,0.02029823386312768,0.00010184277289498889,-0.027024772458387747,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2021,11926,847,0.27291381668946646,0.47107438016528924,0.3456041576440017,0.027806243284135265,0.25505082023653,0.004228404278005608,-0.008805820845664891,0.009197490367020833,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2022,58312,4923,0.22159372127554267,0.6366036969327645,0.32875275359278294,0.0009586885192275918,0.2739535516952511,0.009790531824016563,0.0064356522043185205,-0.01690716667100134,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2022,18946,1456,0.1757082021847806,0.6517857142857143,0.27679743327986,0.0054005716606570775,0.2621543067401957,0.0040926750969289254,-0.004371184032418707,-0.03789769725726094,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2022,2076,192,0.24175824175824176,0.5729166666666666,0.3400309119010819,0.03232987445647483,0.2829427802472937,0.029221297665745057,0.018459654136653902,0.010094901202486406,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2022,9862,698,0.15166461159062886,0.7048710601719198,0.2496194824961948,0.003929207995257375,0.22843253293978413,0.023891110021526545,-0.007421382089139172,-0.05699608245673471,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2022,10330,382,0.1888045540796964,0.5209424083769634,0.27715877437325903,0.019037374881888055,0.174808284692259,0.029610532966086185,-0.07007430570840889,-0.021971646412177775,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2023,60888,6898,0.2828568542276998,0.8118295158016816,0.4195385076415942,8.519947862403752e-05,0.4090237028888602,0.004974661453733447,0.01422956275438314,-0.001270301332553736,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2023,18853,1391,0.15765579859678086,0.8238677210639828,0.2646651270207852,0.0008559111881306441,0.2901367175096662,0.004795366941065379,0.007506126801844759,0.035916833099831125,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2023,2267,333,0.3467202141900937,0.7777777777777778,0.47962962962962963,0.01573310324384203,0.35112712462670037,0.007956667965325325,0.014102289367477427,0.006646497171190313,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2023,9281,411,0.11233408870184526,0.8442822384428224,0.1982857142857143,0.0019499418628669669,0.2175991187938332,0.0034725577325793794,0.024461501374089978,-0.063754871006753,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2023,10456,494,0.20390243902439023,0.4230769230769231,0.27518104015799866,0.006915978903025851,0.2038990163554209,0.005801192832071303,-0.004695757739542006,-0.0140808788406184,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2024,65063,9134,0.31030192832192927,0.7099846726516312,0.43185828921519664,0.0037508714797287713,0.4086026679112529,0.001446003356788001,0.0372273224662073,0.026898656239678687,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2024,26660,6189,0.36395939086294415,0.8109549200193893,0.5024275489263726,0.0001621243306806162,0.467735116623361,0.0024662697719844,0.013976455434812851,0.010581104292349819,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2024,2229,298,0.2512315270935961,0.6845637583892618,0.3675675675675676,0.0197753234227042,0.30605191207717375,0.0010582819169635141,-0.007492940701895934,-0.0031765173514036738,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2024,9003,187,0.05103042198233562,0.5561497326203209,0.09348314606741573,0.009931212397890502,0.10937192004912945,0.0016368227083265693,0.011500242636903205,-0.0234755516435705,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2024,10472,493,0.16681299385425813,0.385395537525355,0.23284313725490197,0.01032160933707421,0.17192571935818077,0.001176817724772792,-0.0011613507929340572,-0.000866604874792648,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2025,49672,3787,0.24115448143962445,0.7325059413783997,0.36285153695225636,0.004699479844208296,0.39147355667708933,0.000938794727904377,0.02699903265863285,0.03252483880504786,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2025,19162,2442,0.30782918149466193,0.8501228501228502,0.4519921619856303,0.00023662085175364097,0.49295894892636233,0.00017239644639530232,0.0356362227015779,0.04217902116950495,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2025,1744,137,0.321285140562249,0.583941605839416,0.41450777202072536,0.029237976291581966,0.4267582776663902,0.10810683224324653,-0.024133440469923217,-0.015060851152674526,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2025,7618,304,0.08495575221238938,0.631578947368421,0.1497659906396256,0.011098312534302506,0.11458766301876105,3.937494442101109e-05,-0.010877101750736695,-0.03173104943620639,0.47445262206724037
