experiment,model,feature_set,region,region_display,period,support,positives,negatives,positive_rate,predicted_positives,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold,validation_threshold,evaluation_type,is_primary,train_rows,architecture,source_metrics
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,europe,Europe,2024,10472,493,9979,0.047077922077922,1244,0.227491961414791,0.5740365111561866,0.3258491652274036,0.0138432774924627,0.2723387074873449,0.0085291853163061,0.8771470798616243,0.0659634993994071,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,global,Global,2025,49672,3787,45885,0.0762401352874859,645,0.1968992248062015,0.0335357803010298,0.0573104693140794,0.003930970085309,0.1800746603271628,0.0034215930158088,0.7848679718147045,0.0702237036850747,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2025,19162,2442,16720,0.1274397244546498,93,0.3763440860215054,0.0143325143325143,0.0276134122287968,0.0024579117359955,0.3671034128799414,0.0060721831388779,0.8380382162828335,0.096560767360924,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,far_east,Far East,2025,1744,137,1607,0.0785550458715596,18,0.4444444444444444,0.0583941605839416,0.1032258064516129,0.0378751129850763,0.2509646837360969,0.0242698701645807,0.7880032158576302,0.0731825139035892,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2025,7618,304,7314,0.0399054870044631,279,0.1075268817204301,0.0986842105263157,0.1029159519725557,0.0156990436817798,0.1052617545751314,0.0138100065558404,0.7329387224213115,0.0655488424094129,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,europe,Europe,2025,8878,632,8246,0.0711872043252984,158,0.3164556962025316,0.0791139240506329,0.1265822784810126,0.0203674600521431,0.2212996021982324,0.0151758180593445,0.81048511821612,0.0668028452515603,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,global,Global,2021-2023,206438,36593,169845,0.1772590317674071,59159,0.5428083639006744,0.8775448856338643,0.6707327262093742,0.0029106450936523,0.7292656407292408,0.0044166974769683,0.9328398755117926,0.0961161666299809,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2021-2023,82438,22636,59802,0.2745821101919018,32208,0.6391890213611525,0.909480473581905,0.7507475749398294,0.0014098306835878,0.7950125318598974,0.0030316336743613,0.9271255204317146,0.1111460703231385,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,far_east,Far East,2021-2023,6484,795,5689,0.1226095003084515,1624,0.4433497536945813,0.9056603773584906,0.5952873088052915,0.0056147662758432,0.5865008368143508,0.0103568999102378,0.9315366408306442,0.0936159879163082,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2021-2023,29340,2012,27328,0.0685753237900477,7246,0.2192934032569693,0.7897614314115308,0.3432706848131346,0.0029884187199726,0.3998917045882958,0.0105792791159847,0.8817795164755029,0.1019852123232226,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,europe,Europe,2021-2023,32712,1723,30989,0.052671802396674,3620,0.273756906077348,0.575159605339524,0.3709526483249111,0.0053118177509983,0.3572086472703513,0.0135262562110042,0.9033860366493665,0.0616725089262239,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,global,Global,2021-2025,321173,49514,271659,0.154166134762262,75963,0.5260982320340165,0.8071252575029285,0.6369932338197438,0.0050598261147383,0.6842151142154513,0.0061294566100745,0.9173283276188284,0.091563874291233,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2021-2025,128260,31267,96993,0.2437782629034773,43298,0.6091736338860917,0.8435730962356478,0.7074632870649769,0.0028936731597841,0.7512979664378169,0.0041170600115732,0.9073429918877258,0.1119944618230747,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,far_east,Far East,2021-2025,10457,1230,9227,0.117624557712537,2140,0.4579439252336448,0.7967479674796748,0.5816023738872403,0.0064602942457559,0.5565240462930294,0.0063297222809278,0.9129115594829948,0.0884275299022923,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2021-2025,45961,2503,43458,0.0544592154217706,8819,0.1992289375212609,0.7019576508190172,0.3103691927221339,0.0033315751819642,0.3476963228300189,0.0073209999567231,0.8682853942658013,0.0904337971975786,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
Spatial climate TSN embedding fusion (global full),Neural,global full NN features,europe,Europe,2021-2025,52062,2848,49214,0.0547040067611693,5022,0.2636399840700916,0.4648876404494382,0.3364675984752223,0.0034057834340113,0.3041454352901959,0.0126702004104009,0.8735282653138803,0.0634104824603084,0.4300945103168487,0.4300945103168487,legacy_sampled_case_control,False,1185561,spatial_climate_tsn_embedding_fusion,outputs/nn_global_full_spatial_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2021,87238,24772,62466,0.28395882528256033,43065,0.4503192848020434,0.7828596802841918,0.5717528782227987,0.0017677725432726863,0.5399716620174626,0.0039785590926150185,0.7760130156049522,0.17215310189087182,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2021,44639,19789,24850,0.4433119021483456,26322,0.596877136995669,0.7939259184395371,0.6814426058857973,0.002091686763333554,0.650583241510359,0.002924914371686702,0.7466583949601902,0.24403351092752562,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2021,2141,270,1871,0.12610929472209248,867,0.2687427912341407,0.8629629629629629,0.4098504837291117,0.007881980692169485,0.4773288489810549,0.01155751670622845,0.8568363125284558,0.08698986744007374,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2021,10197,903,9294,0.08855545748749633,5755,0.15030408340573415,0.9579180509413068,0.25983778912586364,0.0031147467977532483,0.3974115300143414,0.014680344411311348,0.8416699017048831,0.09372508706055366,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2021,11926,847,11079,0.07102129800436022,4182,0.16977522716403634,0.8382526564344747,0.28236229866772716,0.00601243504247525,0.2869618613528472,0.020572223399128904,0.8521422779601643,0.06671556375104762,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2022,58312,4923,53389,0.08442516120181094,18975,0.1844532279314888,0.7109486085720089,0.29291154071470415,0.0019815622878596884,0.2745177725565288,0.0034536396627342365,0.7988631663081305,0.07743304422518721,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2022,18946,1456,17490,0.07684999472184102,5996,0.1576050700466978,0.6490384615384616,0.2536231884057971,0.004020314984459457,0.19922731955705297,0.005338141204523894,0.77751719585446,0.07755483571658205,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2022,2076,192,1884,0.09248554913294797,734,0.20572207084468666,0.7864583333333334,0.326133909287257,0.005138944468656812,0.2425229792331057,0.015104549470529593,0.8010300557324841,0.08224480167534921,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2022,9862,698,9164,0.07077671871831272,4875,0.13887179487179488,0.9699140401146131,0.2429571146599677,0.003388190087863667,0.4153605770296358,0.01957298456243598,0.8764950428923945,0.07838089800138794,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2022,10330,382,9948,0.036979670861568247,3017,0.09976798143851508,0.7879581151832461,0.17711091497499265,0.007203406881644888,0.2659380442279885,0.026838788554515,0.8569290678017839,0.049749624512025956,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2023,60888,6898,53990,0.11328997503613192,20450,0.19833740831295843,0.5879965207306466,0.2966213251426064,0.004644779021603706,0.23914887309694027,0.004256941835645905,0.7024922371877013,0.1015992846145303,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2023,18853,1391,17462,0.07378136105659577,5949,0.1479240208438393,0.6326383896477354,0.23978201634877383,0.0043890113558517,0.1410542832094715,0.0012803492247685949,0.7203585174289517,0.07820389563587812,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2023,2267,333,1934,0.14689016321129245,1338,0.2085201793721973,0.8378378378378378,0.3339317773788151,0.006012824517232679,0.2262075345201653,0.013420615241968447,0.6713528419836591,0.13729287365633844,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2023,9281,411,8870,0.044284021118413966,4623,0.0854423534501406,0.9610705596107056,0.15693285657528805,0.0024682122808205166,0.19143652285263563,0.006841188949583732,0.8567272058964716,0.07678844543457963,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2023,10456,494,9962,0.04724560061208875,3287,0.14390021296014602,0.9574898785425101,0.25019836022216346,0.005081042328204848,0.28841035072512977,0.013707446848806008,0.9076951931509778,0.051881765028078876,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2024,65063,9134,55929,0.1403870095138558,21696,0.22322087020648967,0.5302167724983577,0.3141745053519299,0.002468081862665393,0.24912026484227914,0.0037937830106821928,0.6983165753846872,0.11951651755725884,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2024,26660,6189,20471,0.23214553638409602,11020,0.3196914700544465,0.5692357408305058,0.4094369225405311,0.003755642520787262,0.33563257191386814,0.006025098281111384,0.6653753846471265,0.17653059526716358,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2024,2229,298,1931,0.13369223867205024,1186,0.22765598650927488,0.9060402684563759,0.3638814016172507,0.010128451865635718,0.3711068742490354,0.0295964111275696,0.8109752918646318,0.10988808208259751,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2024,9003,187,8816,0.020770854159724537,3849,0.044427123928293066,0.9144385026737968,0.08473736372646185,0.0013077345752688103,0.23123247368331556,0.01142895563451134,0.8926853945670001,0.05745137232858786,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2024,10472,493,9979,0.04707792207792208,3375,0.13214814814814815,0.9046653144016227,0.23061013443640124,0.0025670300515873855,0.2591246974841226,0.00694356593073824,0.8795474553357181,0.05519563045147971,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2025,49672,3787,45885,0.07624013528748591,15881,0.20231723443108116,0.8484288354898336,0.3267236119585113,0.0020329942331142286,0.32263831480354577,0.006689059277744534,0.8571560846640774,0.06703148953840857,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2025,19162,2442,16720,0.12743972445464982,6907,0.30838280005791224,0.8722358722358723,0.4556637073483795,0.007340253098114891,0.45152635991529483,0.010498722618363859,0.8682865934660192,0.08620151859026641,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2025,1744,137,1607,0.07855504587155963,493,0.2028397565922921,0.7299270072992701,0.31746031746031744,0.01824232174474661,0.36051054368206553,0.0593019651515672,0.8529562725121389,0.06483182498390189,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2025,7618,304,7314,0.039905487004463114,3525,0.07631205673758865,0.8848684210526315,0.14050665970227214,0.0018608904180312232,0.19189362041204072,0.016021360429820504,0.808473385576328,0.0709255457555051,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2025,8878,632,8246,0.07118720432529849,3254,0.17639827904118008,0.9082278481012658,0.29541945445187856,0.0060156810397280274,0.30688764470434693,0.00779762057408727,0.8594510341799783,0.06906740503520521,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2021-2023,206438,36593,169845,0.17725903176740718,82490,0.32669414474481756,0.7364523269477768,0.45260868469890747,0.004189963847540688,0.4164518568724018,0.00427406078254569,0.7797392827355017,0.12458823094209645,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2021-2023,82438,22636,59802,0.2745821101919018,38267,0.45825384796299684,0.7746951758261177,0.5758665418780684,0.001283712427078681,0.53463111255832,0.0035502817173800457,0.7851254759041411,0.16784909697231123,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2021-2023,6484,795,5689,0.12260950030845158,2939,0.22558693433140525,0.8339622641509434,0.35511515800749865,0.004802746373364428,0.30762509289919215,0.013366577832983173,0.7843262568943046,0.10305805969249568,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2021-2023,29340,2012,27328,0.06857532379004772,15253,0.12699141152560153,0.9627236580516899,0.2243845931074428,0.0011514114960528704,0.34530629476391417,0.01378804534131485,0.858715525567322,0.08320997583246378,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2021-2023,32712,1723,30989,0.052671802396674,10486,0.14152202937249667,0.861288450377249,0.24309935293635843,0.003578868309487133,0.2727915074785011,0.00789577202878655,0.8705121939904649,0.05661650677542844,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,global,Global,2021-2025,321173,49514,271659,0.15416613476226207,120067,0.29154555373249935,0.7069717655612554,0.4128410612037905,0.0025191531090191267,0.3727605616210954,0.003698288244023112,0.7737681881194544,0.11465919161761504,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,eastern_siberia,Eastern Siberia,2021-2025,128260,31267,96993,0.24377826290347732,56194,0.41265971456027334,0.7416445453673202,0.5302706349115606,0.0012891834241741177,0.4839611262942112,0.002821393469723045,0.773302308419417,0.15745550464098435,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,far_east,Far East,2021-2025,10457,1230,9227,0.11762455771253706,4618,0.22368990905153746,0.8398373983739837,0.3532831737346101,0.0027883638511012484,0.32752958045712566,0.015118431228111233,0.8029126696924279,0.09813863409966307,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,central_asia,Central Asia,2021-2025,45961,2503,43458,0.05445921542177063,22627,0.1050514871613559,0.9496604075109868,0.18917628332670117,0.0006184107019881093,0.3118860141768509,0.010983144691864058,0.859819507492569,0.07612815655804271,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
TemporalConvNet embedding fusion (global full),Neural,global full NN features,europe,Europe,2021-2025,52062,2848,49214,0.05470400676116938,17115,0.14630441133508618,0.8792134831460674,0.2508640985823774,0.001966250415466329,0.2769070205453504,0.01335871597720778,0.8703860751405351,0.05845392481326615,0.16722270846366882,0.16722270846366882,legacy_sampled_case_control,False,1185561,tsn_embedding_fusion,outputs/nn_global_full_tsn_embedding_fusion/metrics.json
